Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Is Peak Hour,Code Description
2024-07-23,23:23,Tuesday,WARDEN,TUKEY,3,8,W,Line 2 Bloor-Danforth,5178,False,Two Drum Switch Keys Activated
2024-07-23,23:49,Tuesday,ST GEORGE YUS,PUOPO,3,8,S,Line 1 Yonge-University,5876,False,OPTO (COMMS) Train Door Monitoring
2024-07-23,23:54,Tuesday,MUSEUM,PUOPO,5,11,S,Line 1 Yonge-University,5876,False,OPTO (COMMS) Train Door Monitoring
2024-07-23,01:05,Tuesday,ST CLAIR WEST,MUSAN,5,10,S,Line 1 Yonge-University,5686,False,Unsanitary Vehicle
2024-07-23,01:23,Tuesday,BROADVIEW,EUVE,12,17,W,Line 2 Bloor-Danforth,5187,False,Work Vehicle
2024-07-23,01:23,Tuesday,ISLINGTON,SUO,12,17,E,Line 2 Bloor-Danforth,5104,False,Passenger Other
2024-07-23,07:08,Tuesday,LESLIE,PUEO,4,11,W,Line 4 Sheppard,6191,True,ELECTRICAL â OTHER
2024-07-23,07:14,Tuesday,LESLIE,PUEO,4,11,W,Line 4 Sheppard,6166,True,ELECTRICAL â OTHER
2024-07-24,05:48,Wednesday,EGLINTON,PUSAC,5,10,N,Line 1 Yonge-University,5806,False,Signals Axle Counter Block Failure
2024-07-24,06:28,Wednesday,WILSON,PUTWZ,9,0,N,Line 1 Yonge-University,5836,False,Work Zone Problems - Track
2024-07-24,06:38,Wednesday,KENNEDY BD,EUBO,5,10,W,Line 2 Bloor-Danforth,5016,False,Body
2024-07-24,07:26,Wednesday,DUNDAS,MUPAA,4,7,S,Line 1 Yonge-University,6116,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-24,10:55,Wednesday,SHEPPARD,MUTO,4,9,S,Line 1 Yonge-University,5926,False,Misc. Transportation Other - Employee Non-Chargeable
2024-07-24,11:11,Wednesday,GLENCAIRN,MUIR,7,12,S,Line 1 Yonge-University,5486,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-24,13:06,Wednesday,EGLINTON WEST,SUUT,12,17,S,Line 1 Yonge-University,5981,False,Unauthorized at Track Level
2024-07-24,13:17,Wednesday,LAWRENCE WEST,TUO,17,22,S,Line 1 Yonge-University,5921,False,Transportation Department - Other
2024-07-24,13:22,Wednesday,LAWRENCE WEST,MUFS,17,22,S,Line 1 Yonge-University,5926,False,Fire/Smoke Plan B - Source External to TTC
2024-07-24,14:24,Wednesday,GREENWOOD,MUIR,16,20,E,Line 2 Bloor-Danforth,5200,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-24,14:37,Wednesday,WARDEN STATION (LEAVIN,TUMVS,9,13,W,Line 2 Bloor-Danforth,5347,False,Operator Violated Signal
2024-07-24,14:49,Wednesday,OSGOODE,MUPR1,30,35,S,Line 1 Yonge-University,5731,False,Priority One - Train in Contact With Person
2024-07-24,15:34,Wednesday,FINCH,SUDP,31,34,N,Line 1 Yonge-University,5981,False,Disorderly Patron
2024-07-24,16:35,Wednesday,COLLEGE,TUOPO,6,9,N,Line 1 Yonge-University,5721,True,OPTO Operator Related
2024-07-24,16:54,Wednesday,EGLINTON,SUDP,18,23,S,Line 1 Yonge-University,6021,True,Disorderly Patron
2024-07-24,17:17,Wednesday,DUNDAS,PUOPO,6,9,N,Line 1 Yonge-University,5691,True,OPTO (COMMS) Train Door Monitoring
2024-07-24,17:27,Wednesday,DUNDAS,MUO,7,10,N,Line 1 Yonge-University,6131,True,Miscellaneous Other
2024-07-24,17:46,Wednesday,LAWRENCE,SUO,17,20,S,Line 1 Yonge-University,5851,True,Passenger Other
2024-07-24,18:03,Wednesday,HIGHWAY 407,PUOPO,3,6,S,Line 1 Yonge-University,5686,True,OPTO (COMMS) Train Door Monitoring
2024-07-24,18:12,Wednesday,EGLINTON,PUOPO,4,7,N,Line 1 Yonge-University,5956,True,OPTO (COMMS) Train Door Monitoring
2024-07-24,19:00,Wednesday,ROSEDALE,MUPAA,4,7,S,Line 1 Yonge-University,6046,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-24,19:07,Wednesday,YORKDALE,MUATC,5,8,N,Line 1 Yonge-University,5806,False,ATC Project
2024-07-24,20:22,Wednesday,VICTORIA PARK,MUSC,4,9,E,Line 2 Bloor-Danforth,5246,False,Miscellaneous Speed Control
2024-07-24,22:34,Wednesday,DAVISVILLE,MUPAA,3,9,N,Line 1 Yonge-University,5601,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-24,23:18,Wednesday,ST GEORGE BD,SUDP,3,8,W,Line 2 Bloor-Danforth,5119,False,Disorderly Patron
2024-07-24,23:49,Wednesday,ST CLAIR WEST,MUSAN,5,10,N,Line 1 Yonge-University,5931,False,Unsanitary Vehicle
2024-07-24,01:12,Wednesday,ST GEORGE BD,TUMVS,9,14,W,Line 2 Bloor-Danforth,5181,False,Operator Violated Signal
2024-07-25,06:41,Thursday,WILSON,MUO,12,0,N,Line 1 Yonge-University,5676,False,Miscellaneous Other
2024-07-25,07:54,Thursday,QUEEN'S PARK,MUI,4,7,S,Line 1 Yonge-University,5636,True,Injured or ill Customer (On Train) - Transported
2024-07-25,08:37,Thursday,YONGE BD,EUBO,6,8,W,Line 2 Bloor-Danforth,5362,True,Body
2024-07-25,08:39,Thursday,QUEEN,SUO,12,15,N,Line 1 Yonge-University,6031,True,Passenger Other
2024-07-25,08:41,Thursday,ST CLAIR WEST,SUUT,12,15,S,Line 1 Yonge-University,6021,True,Unauthorized at Track Level
2024-07-25,09:12,Thursday,DUNDAS WEST,MUPAA,3,5,E,Line 2 Bloor-Danforth,5273,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-25,09:19,Thursday,PAPE,MUI,19,22,E,Line 2 Bloor-Danforth,5140,False,Injured or ill Customer (On Train) - Transported
2024-07-25,09:53,Thursday,DOWNSVIEW PARK,MUPAA,4,9,S,Line 1 Yonge-University,6096,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-25,09:58,Thursday,KENNEDY BD,MUPAA,3,7,W,Line 2 Bloor-Danforth,5162,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-25,10:15,Thursday,ST CLAIR,SUEAS,8,13,N,Line 1 Yonge-University,5441,False,Emergency Alarm Station Activation
2024-07-25,10:53,Thursday,YONGE BD,MUPAA,3,7,E,Line 2 Bloor-Danforth,5273,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-25,10:58,Thursday,YORK UNIVERSITY STATIO,PUOPO,3,8,N,Line 1 Yonge-University,5606,False,OPTO (COMMS) Train Door Monitoring
2024-07-25,11:09,Thursday,OSSINGTON,MUIR,4,8,E,Line 2 Bloor-Danforth,5211,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-25,13:34,Thursday,KIPLING,PUSTS,3,7,E,Line 2 Bloor-Danforth,5325,False,Signals - Train Stops
2024-07-25,14:12,Thursday,SPADINA YUS,MUIR,3,8,N,Line 1 Yonge-University,5986,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-25,14:23,Thursday,JANE,TUSC,4,8,W,Line 2 Bloor-Danforth,5335,False,Operator Overspeeding
2024-07-25,14:29,Thursday,ST CLAIR WEST,SUDP,8,13,N,Line 1 Yonge-University,5986,False,Disorderly Patron
2024-07-25,14:42,Thursday,ST CLAIR WEST,SUDP,9,14,N,Line 1 Yonge-University,5861,False,Disorderly Patron
2024-07-25,21:26,Thursday,KENNEDY BD,MUDD,3,8,W,Line 2 Bloor-Danforth,5304,False,Door Problems - Debris Related
2024-07-25,23:12,Thursday,RUNNYMEDE,MUIR,25,30,E,Line 2 Bloor-Danforth,5211,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-25,23:19,Thursday,OSGOODE,PUOPO,10,15,S,Line 1 Yonge-University,6111,False,OPTO (COMMS) Train Door Monitoring
2024-07-25,01:23,Thursday,ST CLAIR WEST,MUSAN,5,10,N,Line 1 Yonge-University,5631,False,Unsanitary Vehicle
2024-07-25,20:33,Thursday,LESLIE,MUSAN,7,14,W,Line 4 Sheppard,6156,False,Unsanitary Vehicle
2024-07-25,20:52,Thursday,SHEPPARD-YONGE,MUSAN,4,11,E,Line 4 Sheppard,6156,False,Unsanitary Vehicle
2024-07-25,23:09,Thursday,BAYVIEW,MUI,14,21,E,Line 4 Sheppard,6196,False,Injured or ill Customer (On Train) - Transported
2024-07-26,06:01,Friday,UNION STATION TO ST AN,TUSET,4,0,N,Line 1 Yonge-University,5756,False,Train Controls Improperly Shut Down
2024-07-26,07:03,Friday,DUPONT,PUSAC,15,19,N,Line 1 Yonge-University,5496,True,Signals Axle Counter Block Failure
2024-07-26,07:13,Friday,MUSEUM,PUSRA,5,8,S,Line 1 Yonge-University,5691,True,Subway Radio System Fault 
2024-07-26,08:23,Friday,KIPLING,TUMVS,35,38,W,Line 2 Bloor-Danforth,5218,True,Operator Violated Signal
2024-07-26,08:30,Friday,OLD MILL,TUMVS,3,6,E,Line 2 Bloor-Danforth,5341,True,Operator Violated Signal
2024-07-26,09:00,Friday,JANE,SUG,3,7,W,Line 2 Bloor-Danforth,5055,False,Graffiti / Scratchiti
2024-07-26,09:06,Friday,MUSEUM,SUUT,3,6,N,Line 1 Yonge-University,5751,False,Unauthorized at Track Level
2024-07-26,10:25,Friday,ST GEORGE YUS,PUSRA,4,9,S,Line 1 Yonge-University,5996,False,Subway Radio System Fault 
2024-07-26,10:48,Friday,KENNEDY BD,MUDD,4,8,W,Line 2 Bloor-Danforth,5060,False,Door Problems - Debris Related
2024-07-26,12:21,Friday,OLD MILL,MUIR,4,8,W,Line 2 Bloor-Danforth,5251,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-26,12:22,Friday,OLD MILL,EUSC,3,7,W,Line 2 Bloor-Danforth,5016,False,Speed Control Equipment  
2024-07-26,13:02,Friday,BATHURST,SUDP,12,16,W,Line 2 Bloor-Danforth,5063,False,Disorderly Patron
2024-07-26,13:19,Friday,COXWELL,TUO,4,8,E,Line 2 Bloor-Danforth,5250,False,Transportation Department - Other
2024-07-26,13:37,Friday,JANE,MUTO,6,10,W,Line 2 Bloor-Danforth,5048,False,Misc. Transportation Other - Employee Non-Chargeable
2024-07-26,17:16,Friday,COXWELL,TUO,7,10,E,Line 2 Bloor-Danforth,5055,True,Transportation Department - Other
2024-07-26,17:31,Friday,KENNEDY BD,MUWR,3,6,W,Line 2 Bloor-Danforth,5055,True,Work Refusal
2024-07-26,17:55,Friday,QUEEN,SUDP,3,6,N,Line 1 Yonge-University,6111,True,Disorderly Patron
2024-07-26,18:15,Friday,COLLEGE,MUPAA,4,7,N,Line 1 Yonge-University,5941,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-26,18:43,Friday,VAUGHAN MC,SUDP,3,6,S,Line 1 Yonge-University,5636,True,Disorderly Patron
2024-07-26,22:29,Friday,DUPONT,SUDP,22,28,N,Line 1 Yonge-University,5611,False,Disorderly Patron
2024-07-26,22:37,Friday,ST CLAIR,SUDP,8,13,N,Line 1 Yonge-University,5896,False,Disorderly Patron
2024-07-26,22:55,Friday,DONLANDS,MUPAA,3,8,E,Line 2 Bloor-Danforth,5007,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-26,23:32,Friday,BROADVIEW,TUO,5,10,E,Line 2 Bloor-Danforth,5188,False,Transportation Department - Other
2024-07-26,00:26,Friday,WELLESLEY,SUO,5,13,N,Line 1 Yonge-University,5886,False,Passenger Other
2024-07-26,00:29,Friday,HIGH PARK,SUDP,34,39,W,Line 2 Bloor-Danforth,5201,False,Disorderly Patron
2024-07-26,01:16,Friday,ROYAL YORK,MUIE,5,10,W,Line 2 Bloor-Danforth,5060,False,Injured Employee
2024-07-26,01:51,Friday,SHEPPARD WEST,TUO,5,10,S,Line 1 Yonge-University,6066,False,Transportation Department - Other
2024-07-26,01:54,Friday,BROADVIEW,SUDP,4,9,E,Line 2 Bloor-Danforth,5188,False,Disorderly Patron
2024-07-27,03:28,Saturday,KEELE YARD,SUG,6,12,E,Line 2 Bloor-Danforth,5282,False,Graffiti / Scratchiti
2024-07-27,06:09,Saturday,UNION,TUCC,4,0,N,Line 1 Yonge-University,5701,False,Transit Control Related Problems
2024-07-27,06:40,Saturday,ST PATRICK,PUOPO,15,21,N,Line 1 Yonge-University,5861,False,OPTO (COMMS) Train Door Monitoring
2024-07-27,07:50,Saturday,DUFFERIN,SUAP,6,11,W,Line 2 Bloor-Danforth,5104,True,Assault / Patron Involved
2024-07-27,09:15,Saturday,KENNEDY BD,TUNOA,5,10,E,Line 2 Bloor-Danforth,5289,False,No Operator Immediately Available 
2024-07-27,10:09,Saturday,KIPLING,MUTO,8,13,E,Line 2 Bloor-Danforth,5223,False,Misc. Transportation Other - Employee Non-Chargeable
2024-07-27,12:59,Saturday,KENNEDY BD,MUNOA,4,8,E,Line 2 Bloor-Danforth,5335,False,No Operator Immediately Available - Not E.S.A. Related 
2024-07-27,13:23,Saturday,NORTH YORK CTR,PUOPO,3,8,S,Line 1 Yonge-University,5891,False,OPTO (COMMS) Train Door Monitoring
2024-07-27,13:46,Saturday,ST CLAIR WEST,SUO,4,9,N,Line 1 Yonge-University,5841,False,Passenger Other
2024-07-27,14:52,Saturday,YORK UNIVERSITY STATIO,MUATC,3,9,N,Line 1 Yonge-University,5806,False,ATC Project
2024-07-27,16:12,Saturday,DONLANDS,MUI,13,17,E,Line 2 Bloor-Danforth,5258,True,Injured or ill Customer (On Train) - Transported
2024-07-27,16:32,Saturday,BLOOR,SUDP,3,7,S,Line 1 Yonge-University,5946,True,Disorderly Patron
2024-07-27,17:39,Saturday,ST GEORGE YUS,MUPAA,3,9,N,Line 1 Yonge-University,5511,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-27,17:41,Saturday,ST GEORGE BD,SUSA,4,8,W,Line 2 Bloor-Danforth,5230,True,Sexual Assault
2024-07-27,19:25,Saturday,KEELE,SUDP,4,8,W,Line 2 Bloor-Danforth,5292,False,Disorderly Patron
2024-07-27,20:55,Saturday,KIPLING,PUSRA,6,12,E,Line 2 Bloor-Danforth,5104,False,Subway Radio System Fault 
2024-07-27,23:34,Saturday,DUFFERIN,MUDD,3,9,E,Line 2 Bloor-Danforth,5341,False,Door Problems - Debris Related
2024-07-27,10:56,Saturday,SHEPPARD-YONGE,EUOE,6,13,E,Line 4 Sheppard,6141,False,Rail Cars & Shops Opr. Error
2024-07-27,10:58,Saturday,SHEPPARD-YONGE,TUCC,6,13,E,Line 4 Sheppard,6171,False,Transit Control Related Problems
2024-07-27,11:06,Saturday,BAYVIEW,PUOPO,4,11,W,Line 4 Sheppard,6171,False,OPTO (COMMS) Train Door Monitoring
2024-07-28,08:17,Sunday,GREENWOOD,TUNOA,4,8,E,Line 2 Bloor-Danforth,0,True,No Operator Immediately Available 
2024-07-28,08:54,Sunday,MUSEUM,MUATC,4,10,S,Line 1 Yonge-University,5876,True,ATC Project
2024-07-28,08:54,Sunday,WELLESLEY,MUPAA,4,10,S,Line 1 Yonge-University,5706,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-28,11:43,Sunday,BAY,TUS,3,7,W,Line 2 Bloor-Danforth,5071,False,Crew Unable to Maintain Schedule
2024-07-28,12:54,Sunday,DUNDAS,MUPAA,5,11,N,Line 1 Yonge-University,5896,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-28,13:05,Sunday,ST CLAIR WEST,SUDP,6,12,S,Line 1 Yonge-University,6116,False,Disorderly Patron
2024-07-28,16:35,Sunday,FINCH,MUSAN,5,10,S,Line 1 Yonge-University,5706,True,Unsanitary Vehicle
2024-07-28,17:07,Sunday,KENNEDY BD,TUMVS,4,8,E,Line 2 Bloor-Danforth,5064,True,Operator Violated Signal
2024-07-28,17:24,Sunday,MAIN STREET,TUO,4,8,W,Line 2 Bloor-Danforth,5060,True,Transportation Department - Other
2024-07-28,17:29,Sunday,UNION STATION TO KING,SUDP,6,12,N,Line 1 Yonge-University,5776,True,Disorderly Patron
2024-07-28,19:48,Sunday,UNION STATION TO KING,SUDP,13,19,N,Line 1 Yonge-University,5941,False,Disorderly Patron
2024-07-28,20:00,Sunday,ROSEDALE,MUIR,9,15,N,Line 1 Yonge-University,5721,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-28,20:14,Sunday,BLOOR,SUDP,4,10,N,Line 1 Yonge-University,5866,False,Disorderly Patron
2024-07-28,21:28,Sunday,ST CLAIR WEST,MUSAN,6,12,S,Line 1 Yonge-University,6111,False,Unsanitary Vehicle
2024-07-28,21:41,Sunday,EGLINTON,SUDP,5,11,S,Line 1 Yonge-University,5891,False,Disorderly Patron
2024-07-29,05:43,Monday,EGLINTON,MUO,5,10,N,Line 1 Yonge-University,5646,False,Miscellaneous Other
2024-07-29,05:53,Monday,EGLINTON,MUO,5,10,N,Line 1 Yonge-University,5711,False,Miscellaneous Other
2024-07-29,06:01,Monday,ST GEORGE YUS,PUTSM,15,0,S,Line 1 Yonge-University,5711,False,Track Switch Failure - Track Related Problem
2024-07-29,06:28,Monday,WILSON,MUO,12,0,N,Line 1 Yonge-University,5416,False,Miscellaneous Other
2024-07-29,07:41,Monday,YORK MILLS,TUO,8,11,S,Line 1 Yonge-University,6071,True,Transportation Department - Other
2024-07-29,07:46,Monday,WARDEN,TUMVS,11,14,W,Line 2 Bloor-Danforth,5064,True,Operator Violated Signal
2024-07-29,08:33,Monday,DUNDAS,MUIR,5,8,S,Line 1 Yonge-University,6066,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-29,08:46,Monday,BROADVIEW,TUMVS,11,14,W,Line 2 Bloor-Danforth,5133,True,Operator Violated Signal
2024-07-29,09:25,Monday,OSGOODE,SUDP,3,6,N,Line 1 Yonge-University,5731,False,Disorderly Patron
2024-07-29,10:20,Monday,OSSINGTON,PUSWZ,7,11,W,Line 2 Bloor-Danforth,5195,False,Work Zone Problems - Signals
2024-07-29,11:34,Monday,SHEPPARD,PUOPO,7,12,N,Line 1 Yonge-University,6081,False,OPTO (COMMS) Train Door Monitoring
2024-07-29,11:46,Monday,ST PATRICK,PUOPO,5,10,S,Line 1 Yonge-University,5741,False,OPTO (COMMS) Train Door Monitoring
2024-07-29,15:24,Monday,SUMMERHILL,MUIR,6,11,S,Line 1 Yonge-University,5476,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-29,15:26,Monday,SPADINA BD,SUAP,4,8,E,Line 2 Bloor-Danforth,5092,False,Assault / Patron Involved
2024-07-29,15:41,Monday,FINCH WEST,MUSAN,5,10,N,Line 1 Yonge-University,5536,False,Unsanitary Vehicle
2024-07-29,16:53,Monday,LANSDOWNE,MUI,27,30,W,Line 2 Bloor-Danforth,5055,True,Injured or ill Customer (On Train) - Transported
2024-07-29,17:43,Monday,SPADINA YUS,SUDP,16,19,N,Line 1 Yonge-University,5976,True,Disorderly Patron
2024-07-29,19:31,Monday,CHRISTIE,TUO,4,9,E,Line 2 Bloor-Danforth,5316,False,Transportation Department - Other
2024-07-29,19:36,Monday,BATHURST,SUAP,26,31,E,Line 1 Yonge-University,5316,False,Assault / Patron Involved
2024-07-29,20:18,Monday,DUFFERIN,MUPAA,4,9,W,Line 2 Bloor-Danforth,5307,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-29,20:30,Monday,FINCH,EUVA,5,10,S,Line 1 Yonge-University,5551,False,Warning Alarm Systems
2024-07-29,22:34,Monday,YONGE BD,SUDP,3,8,E,Line 2 Bloor-Danforth,5075,False,Disorderly Patron
2024-07-29,23:19,Monday,COXWELL,SUDP,3,8,E,Line 2 Bloor-Danforth,5075,False,Disorderly Patron
2024-07-29,23:36,Monday,WELLESLEY,SUAP,13,18,N,Line 1 Yonge-University,5461,False,Assault / Patron Involved
2024-07-30,05:48,Tuesday,ST CLAIR,MUATC,3,0,S,Line 1 Yonge-University,5726,False,ATC Project
2024-07-30,06:14,Tuesday,YORK MILLS,EUBK,3,7,S,Line 1 Yonge-University,5821,False,Brakes
2024-07-30,06:17,Tuesday,LAWRENCE,EUCD,5,9,S,Line 1 Yonge-University,5821,False,Consequential Delay (2nd Delay Same Fault)
2024-07-30,06:25,Tuesday,WILSON,EUOE,8,11,S,Line 1 Yonge-University,5896,False,Rail Cars & Shops Opr. Error
2024-07-30,06:53,Tuesday,WILSON,PUOPO,7,10,S,Line 1 Yonge-University,5481,False,OPTO (COMMS) Train Door Monitoring
2024-07-30,07:39,Tuesday,QUEEN,MUI,15,18,S,Line 1 Yonge-University,5496,True,Injured or ill Customer (On Train) - Transported
2024-07-30,08:04,Tuesday,KING,MUIR,6,9,S,Line 1 Yonge-University,5811,True,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-30,08:36,Tuesday,WELLESLEY,MUPAA,4,7,N,Line 1 Yonge-University,5691,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-30,10:58,Tuesday,DUPONT,EUBO,5,10,S,Line 1 Yonge-University,5576,False,Body
2024-07-30,11:02,Tuesday,SHEPPARD,TUS,5,10,N,Line 1 Yonge-University,5891,False,Crew Unable to Maintain Schedule
2024-07-30,11:11,Tuesday,JANE,MUIRS,4,8,W,Line 2 Bloor-Danforth,5087,False,Injured or ill Customer (In Station) - Medical Aid Refused
2024-07-30,11:40,Tuesday,ST GEORGE YUS,MUPAA,3,8,N,Line 1 Yonge-University,6021,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-30,12:22,Tuesday,DUNDAS WEST,TUO,8,12,E,Line 2 Bloor-Danforth,5052,False,Transportation Department - Other
2024-07-30,12:57,Tuesday,FINCH,SUO,6,10,S,Line 1 Yonge-University,6096,False,Passenger Other
2024-07-30,13:06,Tuesday,GLENCAIRN,PUOPO,6,11,S,Line 1 Yonge-University,5956,False,OPTO (COMMS) Train Door Monitoring
2024-07-30,13:49,Tuesday,KEELE,SUDP,3,7,W,Line 2 Bloor-Danforth,5191,False,Disorderly Patron
2024-07-30,14:34,Tuesday,CHESTER,MUI,5,9,E,Line 2 Bloor-Danforth,5146,False,Injured or ill Customer (On Train) - Transported
2024-07-30,16:06,Tuesday,DUFFERIN,MUPAA,3,6,W,Line 2 Bloor-Danforth,5245,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-30,18:47,Tuesday,KEELE,SUAP,3,6,E,Line 2 Bloor-Danforth,5150,True,Assault / Patron Involved
2024-07-30,20:04,Tuesday,KING,SUDP,8,11,S,Line 1 Yonge-University,5411,False,Disorderly Patron
2024-07-30,20:25,Tuesday,SHERBOURNE,MUPAA,3,8,E,Line 2 Bloor-Danforth,5125,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-30,20:26,Tuesday,ST GEORGE YUS,MUO,3,6,N,Line 1 Yonge-University,5771,False,Miscellaneous Other
2024-07-30,22:22,Tuesday,YONGE BD,EUNT,14,19,W,Line 2 Bloor-Danforth,5144,False,Equipment - No Trouble Found
2024-07-30,23:52,Tuesday,SHERBOURNE,MUPAA,3,8,E,Line 2 Bloor-Danforth,5146,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-30,00:41,Tuesday,ST CLAIR WEST,SUG,5,10,S,Line 1 Yonge-University,5426,False,Graffiti / Scratchiti
2024-07-30,01:37,Tuesday,KENNEDY BD,MUTO,3,8,W,Line 2 Bloor-Danforth,5156,False,Misc. Transportation Other - Employee Non-Chargeable
2024-07-30,01:57,Tuesday,SHEPPARD WEST,MUPLB,25,30,S,Line 1 Yonge-University,5406,False,Fire/Smoke Plan B - Source TTC
2024-07-31,05:48,Wednesday,OLD MILL,EUSC,4,9,W,Line 2 Bloor-Danforth,5369,False,Speed Control Equipment  
2024-07-31,06:01,Wednesday,UNION STATION TOWARDS,PUTWZ,5,0,N,Line 1 Yonge-University,5506,False,Work Zone Problems - Track
2024-07-31,06:18,Wednesday,KENNEDY BD,MUSAN,3,6,W,Line 2 Bloor-Danforth,5060,False,Unsanitary Vehicle
2024-07-31,07:03,Wednesday,SHEPPARD WEST,MUO,3,7,N,Line 1 Yonge-University,5871,True,Miscellaneous Other
2024-07-31,08:23,Wednesday,VICTORIA PARK,TUSC,3,6,W,Line 2 Bloor-Danforth,5329,True,Operator Overspeeding
2024-07-31,08:32,Wednesday,SPADINA YUS,MUATC,6,9,S,Line 1 Yonge-University,6026,True,ATC Project
2024-07-31,08:43,Wednesday,ST GEORGE BD,EUNT,5,8,E,Line 2 Bloor-Danforth,5018,True,Equipment - No Trouble Found
2024-07-31,09:13,Wednesday,ST GEORGE YUS,EUDO,9,12,N,Line 1 Yonge-University,5816,False,Door Problems - Faulty Equipment
2024-07-31,09:24,Wednesday,ST CLAIR,SUDP,4,7,S,Line 1 Yonge-University,5486,False,Disorderly Patron
2024-07-31,10:47,Wednesday,SHEPPARD,MUPAA,4,9,S,Line 1 Yonge-University,6096,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,15:00,Wednesday,SPADINA BD,EUPI,7,11,W,Line 2 Bloor-Danforth,5317,False,Propulsion System
2024-07-31,15:13,Wednesday,GLENCAIRN,PUOPO,3,8,S,Line 1 Yonge-University,6106,False,OPTO (COMMS) Train Door Monitoring
2024-07-31,15:16,Wednesday,EGLINTON,MUIR,18,23,N,Line 1 Yonge-University,5726,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,15:20,Wednesday,GLENCAIRN,PUOPO,4,9,S,Line 1 Yonge-University,5701,False,OPTO (COMMS) Train Door Monitoring
2024-07-31,15:41,Wednesday,DUNDAS,MUPAA,5,10,N,Line 1 Yonge-University,5401,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,18:05,Wednesday,YORK MILLS,SUO,5,8,N,Line 1 Yonge-University,5651,True,Passenger Other
2024-07-31,18:49,Wednesday,DUNDAS,MUPAA,4,7,N,Line 1 Yonge-University,6106,True,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,19:38,Wednesday,GREENWOOD,MUPAA,3,8,W,Line 2 Bloor-Danforth,5237,False,Passenger Assistance Alarm Activated - No Trouble Found
2024-07-31,21:28,Wednesday,YORKDALE,MUIR,3,9,N,Line 1 Yonge-University,6056,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,21:33,Wednesday,WILSON,MUIR,9,15,N,Line 1 Yonge-University,6056,False,Injured or ill Customer (On Train) - Medical Aid Refused
2024-07-31,22:04,Wednesday,COLLEGE,MUDD,13,18,N,Line 1 Yonge-University,5701,False,Door Problems - Debris Related
2024-07-31,22:37,Wednesday,COLLEGE,SUAP,10,15,N,Line 1 Yonge-University,5866,False,Assault / Patron Involved
2024-07-31,22:41,Wednesday,COXWELL,EUBO,6,11,E,Line 2 Bloor-Danforth,5157,False,Body
2024-07-31,23:59,Wednesday,RUNNYMEDE,MUFS,40,45,E,Line 2 Bloor-Danforth,5354,False,Fire/Smoke Plan B - Source External to TTC
2024-07-31,17:00,Wednesday,BAYVIEW,SUAP,11,18,E,Line 4 Sheppard,6176,True,Assault / Patron Involved
2024-08-01,05:47,Thursday,RUNNYMEDE,PUEO,95,0,W,Line 2 Bloor-Danforth,5181,False,ELECTRICAL â OTHER
2024-08-01,05:48,Thursday,JANE,PUEO,95,0,E,Line 2 Bloor-Danforth,5229,False,ELECTRICAL â OTHER
2024-08-01,09:01,Thursday,KEELE,PUSRA,3,5,E,Line 2 Bloor-Danforth,5055,False,Subway Radio System Fault 
2024-08-01,09:03,Thursday,SPADINA BD,MUDD,9,11,W,Line 2 Bloor-Danforth,5009,False,Door Problems - Debris Related
2024-08-01,09:39,Thursday,JANE,SUDP,3,5,W,Line 2 Bloor-Danforth,5117,False,Disorderly Patron
2024-08-01,10:51,Thursday,DAVISVILLE,SUDP,4,8,S,Line 1 Yonge-University,5831,False,Disorderly Patron
